0.85598,0.97509
0.8758,0.96651
0.92974,0.86403
0.98437,0.89203
0.99669,0.99331
0.9564,0.9403
0.89794,0.85636
0.86034,0.91163
0.86187,0.99787
0.90119,0.92438
0.9584,0.85512
0.9966,0.92143
0.98614,0.99807
0.93631,0.91987
0.8835,0.85504
0.85678,0.92028
0.86696,0.99791
0.90944,0.92623
0.96395,0.85539
0.99734,0.90868
0.98559,0.99546
0.93822,0.94313
0.88702,0.85952
0.8581,0.88877
0.86232,0.98396
0.89764,0.96815
0.94939,0.87382
0.99052,0.86646
0.99467,0.95528
0.95914,0.98988
0.90656,0.90072
0.86423,0.84541
0.85324,0.90713
0.87168,0.99142
0.91371,0.95246
0.963,0.8663
0.99408,0.86696
0.98796,0.95029
0.95185,0.99085
0.90416,0.91457
0.86762,0.85478
0.85543,0.89331
0.87086,0.98067
0.90906,0.97899
0.95639,0.89223
0.9916,0.85503
0.99586,0.9117
0.96714,0.99046
0.92166,0.96758
0.88037,0.88244
0.8577,0.85673
0.85963,0.91845
0.88529,0.9922
0.92718,0.9657
0.9705,0.88264
0.99629,0.85596
0.99166,0.91312
0.95949,0.98865
0.91571,0.97376
0.87781,0.89256
0.85734,0.85401
0.85904,0.89697
0.8822,0.97643
0.92078,0.98764
0.96284,0.91449
0.99232,0.85704
0.99612,0.87445
0.97278,0.94971
0.93331,0.99619
0.89326,0.94897
0.86497,0.87469
0.85508,0.85607
0.86535,0.90855
0.89339,0.98155
0.93233,0.98512
0.97067,0.91504
0.99462,0.85833
0.99444,0.86757
0.97054,0.93441
0.93297,0.99263
0.89493,0.96977
0.86696,0.89656
0.85504,0.85387
0.86113,0.87646
0.88388,0.94606
0.9185,0.99439
0.9564,0.96295
0.98616,0.8915
0.99733,0.8531
0.98584,0.87661
0.95637,0.94419
0.91934,0.99321
0.88546,0.96734
0.86244,0.89809
0.85438,0.85436
0.86236,0.86807
0.88485,0.92929
0.91763,0.98706
0.95342,0.98023
0.98267,0.91726
0.9963,0.86197
0.98982,0.85599
0.96573,0.90229
0.93194,0.96779
0.89782,0.99194
0.87094,0.94891
0.856,0.88414
0.85507,0.85123
0.86807,0.87017
0.8929,0.92904
0.92523,0.98374
0.95836,0.98217
0.98413,0.92643
0.9953,0.8688
0.9886,0.84998
0.9663,0.87976
0.93494,0.9404
0.90236,0.98656
0.87519,0.97532
0.85781,0.91817
0.85247,0.8644
0.85964,0.84862
0.87825,0.87827
0.90555,0.93668
0.93696,0.98279
0.96625,0.97614
0.98662,0.92324
0.99284,0.86812
0.98331,0.84544
0.96076,0.86566
0.93091,0.91811
0.90025,0.97005
0.87422,0.98015
0.85654,0.93936
0.84923,0.88162
0.85289,0.84483
0.8669,0.84652
0.88941,0.88487
0.91715,0.93921
0.94544,0.97233
0.96868,0.95635
0.98151,0.90348
0.98049,0.85056
0.96525,0.82461
0.93819,0.8328
0.90229,0.86277
0.8558,0.87254
0.7878,0.79239
0.78266,0.79459
0.80943,0.82474
0.81923,0.79846
0.82794,0.77695
0.83732,0.77497
0.84206,0.77917
0.8332,0.75831
0.81643,0.71042
0.83479,0.70899
0.88108,0.74113
0.91034,0.75044
0.91541,0.75176
0.90373,0.76768
0.88311,0.8041
0.8598,0.85115
0.83833,0.88635
0.82169,0.88784
0.81162,0.85459
0.80883,0.80751
0.8133,0.77002
0.82429,0.75529
0.8404,0.76579
0.8596,0.7951
0.87927,0.82803
0.8965,0.84458
0.90855,0.8325
0.91347,0.79808
0.91053,0.75997
0.90042,0.73521
0.88497,0.73296
0.8667,0.75492
0.84826,0.79588
0.83204,0.84242
0.81993,0.87493
0.81326,0.87838
0.81285,0.85483
0.81901,0.82127
0.83157,0.7962
0.84986,0.79112
0.87262,0.80968
0.89797,0.84835
0.9234,0.89549
0.94602,0.93218
0.96295,0.94085
0.9719,0.91856
0.97178,0.87948
0.96292,0.84311
0.94703,0.82354
0.92666,0.82704
0.90467,0.85316
0.88368,0.89481
0.86581,0.93756
0.8526,0.9628
0.84501,0.95811
0.84353,0.92688
0.84825,0.88524
0.85883,0.85048
0.87455,0.83372
0.89427,0.83929
0.91634,0.86581
0.93869,0.90609
0.95894,0.94658
0.97471,0.9704
0.98399,0.96623
0.98557,0.93658
0.97934,0.89559
0.96624,0.85921
0.94808,0.83842
0.92709,0.83809
0.90553,0.85805
0.88542,0.89327
0.86835,0.93322
0.85545,0.96309
0.84743,0.96967
0.84466,0.94972
0.84714,0.91215
0.8546,0.87154
0.8664,0.84025
0.88154,0.82523
0.89849,0.82821
0.91515,0.84619
0.92856,0.87062
0.93456,0.8862
0.92753,0.87288
0.90435,0.82125
0.88444,0.77122
0.89421,0.77036
0.90544,0.77517
0.89809,0.76227
0.87312,0.7388
0.83563,0.71038
0.80703,0.70377
0.81011,0.75775
0.82162,0.83596
0.82736,0.89786
0.83032,0.93112
0.83409,0.93424
0.84049,0.91403
0.85021,0.88286
0.8633,0.85315
0.87936,0.83371
0.89764,0.82918
0.91708,0.84073
0.93637,0.86648
0.95403,0.90127
0.96858,0.93651
0.97868,0.96156
0.9834,0.96779
0.98232,0.9531
0.97563,0.92316
0.96408,0.88797
0.94883,0.85717
0.93127,0.83743
0.91286,0.83214
0.89492,0.84197
0.87858,0.86514
0.86475,0.89714
0.85406,0.9306
0.84697,0.95623
0.84371,0.96577
0.84437,0.95595
0.84887,0.93023
0.85699,0.89677
0.86834,0.86454
0.88237,0.84045
0.89836,0.82861
0.91538,0.83061
0.93236,0.84592
0.94815,0.87188
0.96154,0.90345
0.97147,0.93331
0.97709,0.95323
0.97792,0.957
0.97391,0.94336
0.96542,0.91655
0.95319,0.88416
0.9382,0.85385
0.92157,0.83143
0.9044,0.82029
0.88772,0.82173
0.87239,0.83528
0.85913,0.85868
0.84845,0.88768
0.84073,0.91608
0.83618,0.93672
0.83491,0.94359
0.8369,0.93447
0.84203,0.91189
0.85007,0.88185
0.86065,0.8513
0.8733,0.82601
0.88742,0.80981
0.90227,0.8046
0.917,0.81069
0.9307,0.82692
0.94245,0.85056
0.95139,0.87722
0.95683,0.90103
0.95831,0.91589
0.95568,0.91742
0.94909,0.90476
0.93898,0.88097
0.92604,0.85157
0.91107,0.82249
0.89495,0.79852
0.87854,0.7828
0.8626,0.77685
0.84782,0.78083
0.83471,0.79369
0.8237,0.81305
0.81506,0.83514
0.80898,0.85502
0.80554,0.86745
0.80472,0.86843
0.80644,0.85674
0.8105,0.83446
0.81663,0.80599
0.82447,0.77645
0.83356,0.75021
0.84334,0.73031
0.85318,0.71837
0.8624,0.7148
0.87032,0.71896
0.87626,0.72917
0.8796,0.74259
0.87978,0.75535
0.87642,0.76304
0.86935,0.76185
0.85867,0.74988
0.84471,0.72792
0.82801,0.69906
0.8092,0.66742
0.78898,0.6369
0.76802,0.61027
0.74692,0.58904
0.72618,0.57347
0.70615,0.5628
0.68706,0.55528
0.66902,0.54831
0.65199,0.5387
0.63578,0.52324
0.62008,0.49972
0.60444,0.46776
0.58824,0.42904
0.57072,0.38653
0.55098,0.34325
0.52798,0.30133
0.50065,0.26164
0.46799,0.22399
0.42925,0.18755
0.38412,0.15158
0.33303,0.11606
0.27729,0.082302
0.21921,0.052661
0.16197,0.029482
0.10936,0.013843
0.065255,0.005106
0.032743,0.0013375
0.012878,0.00021606
0.0036498,1.8282e-05
0.00070675,7.3372e-07
0.00010464,1.7459e-08
1.9438e-05,6.492e-10
1.0338e-05,1.8942e-10
2.344e-05,9.4355e-10
0.00013179,2.7755e-08
0.00082556,1.0069e-06
0.0038055,1.997e-05
0.012013,0.00018758
0.027487,0.00093439
0.048966,0.002862
0.071601,0.0060118
0.088602,0.009181
0.09351,0.010328
0.082377,0.0082023
0.056311,0.0039617
0.025074,0.00081401
0.0051851,3.6776e-05
0.00041826,2.6509e-07
8.8733e-05,1.2785e-08
0.00058322,5.095e-07
0.0080511,8.5754e-05
0.043363,0.0022777
0.11256,0.014701
0.19541,0.04363
0.2735,0.085603
0.34011,0.13474
0.39541,0.18782
0.44175,0.2431
0.48164,0.29848
0.51707,0.3508
0.54949,0.3965
0.57985,0.43302
0.60873,0.45975
0.63643,0.47819
0.66299,0.49102
0.68826,0.50121
0.71198,0.51123
0.73373,0.52283
0.75304,0.53694
0.76941,0.55372
0.78236,0.57256
0.79146,0.5921
0.79645,0.61033
0.79728,0.62493
0.79427,0.63393
0.78827,0.63657
0.78075,0.63392
0.77357,0.62878
0.76847,0.62435
0.76623,0.62271
0.7664,0.62409
0.7678,0.62766
0.76929,0.63275
0.77024,0.6393
0.7705,0.64783
0.77025,0.659
0.76982,0.67334
0.76951,0.691
0.76964,0.71172
0.77042,0.73469
0.77202,0.7586
0.77452,0.78162
0.77798,0.80162
0.78237,0.81645
0.78763,0.82436
0.79361,0.82442
0.80012,0.81667
0.80691,0.80213
0.81366,0.78249
0.81999,0.75968
0.82549,0.73559
0.82982,0.71186
0.83282,0.68995
0.83473,0.67132
0.83642,0.65769
0.83935,0.65109
0.84504,0.65339
0.85419,0.66538
0.86612,0.68625
0.87916,0.71381
0.89151,0.74524
0.90183,0.77771
0.90942,0.80862
0.91408,0.83569
0.9159,0.857
0.9152,0.87126
0.91232,0.87796
0.90767,0.87743
0.90165,0.8708
0.89464,0.85973
0.887,0.84612
0.87904,0.83185
0.87105,0.81854
0.86329,0.8075
0.85596,0.79971
0.84926,0.79581
0.84334,0.79617
0.8383,0.80091
0.83425,0.80991
0.83125,0.8228
0.82934,0.83894
0.82853,0.85738
0.82876,0.8768
0.82985,0.89534
0.8312,0.91001
0.83056,0.91399
0.8276,0.90567
0.84119,0.92816
0.85299,0.93808
0.86252,0.93494
0.87186,0.92479
0.88149,0.91037
0.89143,0.89367
0.90162,0.87638
0.91191,0.85994
0.92213,0.84552
0.93208,0.834
0.94157,0.82601
0.95041,0.82193
0.9584,0.82196
0.96537,0.82609
0.97116,0.83418
0.97563,0.84586
0.97869,0.86061
0.98027,0.87767
0.98036,0.89606
0.97897,0.91462
0.97616,0.93203
0.97202,0.94694
0.96667,0.9581
0.96027,0.96454
0.95298,0.96572
0.94497,0.96162
0.93644,0.9527
0.92756,0.93987
0.91853,0.92431
0.90949,0.9073
0.90063,0.89013
0.89207,0.87389
0.88394,0.85954
0.87637,0.8478
0.86945,0.83919
0.86326,0.83405
0.85787,0.83257
0.85333,0.8348
0.84969,0.84064
0.84697,0.84986
0.84521,0.86209
0.84441,0.87681
0.84457,0.8933
0.84569,0.9107
0.84774,0.92799
0.85072,0.94407
0.85458,0.9578
0.85928,0.96815
0.86477,0.97433
0.871,0.97586
0.87788,0.97265
0.88535,0.96504
0.89331,0.95372
0.90166,0.93959
0.9103,0.92374
0.91909,0.90722
0.92792,0.89105
0.93664,0.87609
0.94513,0.86305
0.95324,0.85249
0.96084,0.84479
0.96779,0.84021
0.97396,0.83889
0.97925,0.84085
0.98355,0.84603
0.9868,0.85423
0.98892,0.86515
0.98989,0.8784
0.98969,0.89342
0.98834,0.90953
0.98589,0.92594
0.98238,0.94175
0.97789,0.95601
0.97253,0.96783
0.9664,0.97641
0.95962,0.98114
0.95231,0.98172
0.94461,0.97813
0.93663,0.97069
0.92851,0.95997
0.92035,0.94675
0.91227,0.93188
0.90438,0.91627
0.89677,0.90077
0.88953,0.88612
0.88272,0.87297
0.87643,0.8618
0.87069,0.85301
0.86557,0.84686
0.8611,0.84352
0.85732,0.84307
0.85424,0.84552
0.8519,0.85076
0.8503,0.85865
0.84945,0.86893
0.84935,0.88125
0.85,0.89517
0.85138,0.91015
0.85349,0.92554
0.85631,0.94061
0.8598,0.95461
0.86394,0.96676
0.8687,0.97636
0.87403,0.98283
0.87988,0.98578
0.88621,0.98504
0.89296,0.98068
0.90005,0.97303
0.90742,0.96259
0.915,0.95001
0.92269,0.93601
0.93042,0.92133
0.93809,0.90667
0.94561,0.89265
0.95289,0.87983
0.95982,0.86863
0.96633,0.8594
0.97231,0.85241
0.97769,0.84782
0.98239,0.84573
0.98634,0.8462
0.98949,0.84917
0.99179,0.85458
0.99321,0.86228
0.99374,0.87203
0.99337,0.88357
0.99212,0.89652
0.99,0.91043
0.98707,0.9248
0.98337,0.93905
0.97897,0.95254
0.97393,0.96465
0.96832,0.97477
0.96224,0.98238
0.95577,0.98708
0.94899,0.98861
0.94199,0.98691
0.93484,0.9821
0.92764,0.97448
0.92046,0.96448
0.91338,0.95265
0.90645,0.93956
0.89975,0.92583
0.89333,0.91203
0.88724,0.89869
0.88153,0.88625
0.87624,0.87512
0.87139,0.8656
0.86703,0.85793
0.86318,0.85229
0.85986,0.84878
0.85709,0.84748
0.85487,0.8484
0.85322,0.8515
0.85214,0.85672
0.85164,0.86391
0.85171,0.87291
0.85235,0.88349
0.85356,0.89535
0.85532,0.90814
0.85762,0.92147
0.86045,0.93487
0.86378,0.94785
0.8676,0.9599
0.87188,0.97051
0.87659,0.9792
0.88169,0.98559
0.88716,0.98938
0.89295,0.99039
0.89903,0.98859
0.90533,0.98409
0.91183,0.97713
0.91846,0.96806
0.92516,0.9573
0.93189,0.94534
0.93858,0.93265
0.94517,0.91972
0.95159,0.90699
0.95778,0.89485
0.96369,0.88366
0.96925,0.8737
0.9744,0.8652
0.97909,0.85835
0.98326,0.85328
0.98688,0.85006
0.9899,0.84876
0.99229,0.84939
0.99402,0.85192
0.99508,0.8563
0.99546,0.86243
0.99516,0.87018
0.99418,0.87937
0.99255,0.88981
0.99027,0.90121
0.98737,0.91328
0.98389,0.92564
0.97982,0.93785
0.9751,0.94929
0.96938,0.95874
0.96278,0.96565
0.95873,0.97662
0.95379,0.98463
0.94807,0.98928
0.94203,0.9912
0.93585,0.99057
0.9296,0.98749
0.92336,0.98215
0.91716,0.9748
0.91107,0.96575
0.90513,0.95537
0.89937,0.94405
0.89383,0.93218
0.88855,0.92014
0.88355,0.9083
0.87887,0.89696
0.87451,0.88641
0.87052,0.87688
0.8669,0.86858
0.86367,0.86165
0.86084,0.85622
0.85842,0.85237
0.85642,0.85016
0.85485,0.8496
0.85371,0.85071
0.853,0.85344
0.85272,0.85776
0.85288,0.86358
0.85346,0.8708
0.85447,0.87927
0.85589,0.88882
0.85772,0.89927
0.85995,0.91037
0.86257,0.92186
0.86557,0.93345
0.86892,0.94481
0.87261,0.95563
0.87663,0.96556
0.88095,0.9743
0.88555,0.98155
0.89041,0.98706
0.8955,0.99064
0.90078,0.99217
0.90624,0.9916
0.91184,0.98897
0.91754,0.98438
0.92331,0.97802
0.92911,0.97012
0.9349,0.96095
0.94065,0.95082
0.94632,0.94004
0.95186,0.92892
0.95723,0.91776
0.9624,0.90684
0.96732,0.8964
0.97196,0.88666
0.97628,0.8778
0.98024,0.86999
0.98382,0.86335
0.98698,0.85798
0.9897,0.85395
0.99196,0.85131
0.99373,0.85008
0.99502,0.85029
0.9958,0.85191
0.99608,0.85492
0.99585,0.85927
0.99511,0.86489
0.99389,0.87169
0.99219,0.87956
0.99003,0.88835
0.98743,0.89793
0.98441,0.90809
0.98101,0.91864
0.97725,0.92935
0.97317,0.93998
0.9688,0.95026
0.96418,0.95993
0.95933,0.96874
0.9543,0.97643
0.94913,0.98279
0.94384,0.98763
0.93848,0.9908
0.93308,0.99221
0.92767,0.99183
0.92228,0.98967
0.91695,0.98582
0.9117,0.9804
0.90656,0.9736
0.90155,0.96561
0.8967,0.95667
0.89203,0.94702
0.88756,0.93692
0.8833,0.9266
0.87928,0.91629
0.87551,0.90622
0.872,0.89657
0.86876,0.88751
0.86581,0.87921
0.86314,0.87177
0.86078,0.86531
0.85872,0.8599
0.85697,0.85562
0.85554,0.85251
0.85442,0.8506
0.85362,0.8499
0.85314,0.85043
0.85298,0.85215
0.85313,0.85506
0.8536,0.8591
0.85439,0.86422
0.85548,0.87036
0.85687,0.87742
0.85856,0.8853
0.86055,0.89389
0.86281,0.90304
0.86535,0.9126
0.86815,0.9224
0.87121,0.93225
0.87451,0.94197
0.87804,0.95133
0.88179,0.96015
0.88574,0.9682
0.88987,0.97531
0.89418,0.98129
0.89863,0.986
0.90322,0.98931
0.90792,0.99114
0.91272,0.99145
0.91758,0.99024
0.92249,0.98755
0.92743,0.98346
0.93237,0.97808
0.93729,0.97156
0.94216,0.96406
0.94696,0.95577
0.95166,0.94688
0.95623,0.93759
0.96066,0.92809
0.96491,0.91856
0.96897,0.90917
0.9728,0.90009
0.97639,0.89144
0.97972,0.88337
0.98276,0.87597
0.9855,0.86934
0.98793,0.86355
0.99002,0.85868
0.99177,0.85476
0.99316,0.85183
0.99419,0.84992
0.99486,0.84904
0.99516,0.84919
0.99508,0.85037
0.99464,0.85256
0.99384,0.85572
0.99268,0.85983
0.99118,0.86484
0.98934,0.87068
0.98717,0.87728
0.98471,0.88457
0.98195,0.89244
0.97892,0.90079
0.97564,0.9095
0.97212,0.91843
0.96839,0.92745
0.96448,0.9364
0.9604,0.94512
0.95617,0.95345
0.95182,0.96124
0.94738,0.96833
0.94285,0.97456
0.93827,0.97981
0.93366,0.98397
0.92903,0.98695
0.92441,0.98867
0.91981,0.98911
0.91526,0.98826
0.91077,0.98614
0.90636,0.98282
0.90204,0.97836
0.89783,0.97287
0.89374,0.96648
0.88979,0.95931
0.88599,0.95152
0.88234,0.94326
0.87886,0.93467
0.87556,0.92591
0.87244,0.91712
0.86952,0.90843
0.8668,0.89997
0.86428,0.89185
0.86197,0.88418
0.85988,0.87703
0.85801,0.8705
0.85636,0.86464
0.85494,0.85952
0.85374,0.85517
0.85277,0.85163
0.85203,0.84893
0.85152,0.84708
0.85124,0.84611
0.85119,0.846
0.85136,0.84675
0.85176,0.84836
0.85239,0.85079
0.85323,0.85404
0.85429,0.85805
0.85556,0.86279
0.85704,0.86821
0.85873,0.87425
0.86061,0.88085
0.86269,0.88791
0.86495,0.89537
0.86739,0.90312
0.87,0.91106
0.87277,0.91908
0.8757,0.92706
0.87877,0.93488
0.88198,0.94242
0.88531,0.94953
0.88875,0.95612
0.89229,0.96204
0.89592,0.9672
0.89964,0.97151
0.90343,0.97488
0.90728,0.97727
0.91119,0.97864
0.91516,0.97898
0.91917,0.9783
0.92323,0.97662
0.92731,0.97399
0.9314,0.97045
0.93549,0.96606
0.93955,0.96087
0.94355,0.95499
0.94747,0.94848
0.95129,0.94146
0.955,0.93402
0.95857,0.9263
0.96198,0.91839
0.96523,0.91041
0.96829,0.90247
0.97116,0.89466
0.97382,0.88709
0.97626,0.87983
0.97848,0.87296
0.98045,0.86655
0.98218,0.86066
0.98365,0.85535
0.98486,0.85064
0.98581,0.84658
0.98649,0.8432
0.98689,0.84051
0.98703,0.83853
0.98688,0.83728
0.98647,0.83675
0.98579,0.83694
0.98483,0.83785
0.98362,0.83946
0.98215,0.84175
0.98044,0.84471
0.97848,0.84829
0.97629,0.85248
0.97388,0.85722
0.97126,0.86247
0.96844,0.86818
0.96544,0.87428
0.96225,0.88071
0.95891,0.88739
0.95542,0.89425
0.95179,0.9012
0.94804,0.90815
0.94418,0.915
0.94023,0.92166
0.9362,0.92802
0.93211,0.934
0.92796,0.93949
0.92377,0.94439
0.91956,0.94863
0.91533,0.95212
0.9111,0.95479
0.90688,0.9566
0.90268,0.9575
0.89851,0.95746
0.89439,0.95647
0.89032,0.95454
0.88631,0.95169
0.88237,0.94796
0.87851,0.9434
0.87473,0.93807
0.87105,0.93204
0.86747,0.92539
0.86399,0.91823
0.86063,0.91062
0.85738,0.90268
0.85426,0.89449
0.85125,0.88615
0.84838,0.87774
0.84564,0.86936
0.84303,0.86107
0.84056,0.85296
0.83823,0.84508
0.83603,0.83751
0.83398,0.83028
0.83206,0.82346
0.83028,0.81708
0.82864,0.81116
0.82714,0.80575
0.82577,0.80085
0.82454,0.79649
0.82343,0.79266
0.82245,0.78938
0.82159,0.78665
0.82085,0.78444
0.82022,0.78276
0.81969,0.78157
0.81927,0.78086
0.81893,0.78059
0.81867,0.78073
0.81849,0.78123
0.81837,0.78203
0.8183,0.78308
0.81826,0.7843
0.81824,0.78563
0.81823,0.78697
0.81821,0.78823
0.81815,0.7893
0.81804,0.79008
0.81785,0.79043
0.81755,0.79023
0.81711,0.78934
0.8165,0.78763
0.81568,0.78494
0.81461,0.78113
0.81325,0.77606
0.81154,0.76959
0.80942,0.7616
0.80683,0.75195
0.8037,0.74057
0.79994,0.72735
0.79546,0.71223
0.79016,0.69516
0.78393,0.67613
0.77662,0.65513
0.76809,0.63218
0.75817,0.6073
0.74667,0.58056
0.73338,0.55201
0.71805,0.52171
0.70042,0.48973
0.68016,0.45615
0.65696,0.42104
0.63045,0.38448
0.60023,0.34658
0.56591,0.30746
0.52709,0.26733
0.48344,0.22652
0.43476,0.18553
0.38107,0.14521
0.32283,0.10678
0.26114,0.071957
0.19812,0.042816
0.13718,0.021266
0.083118,0.0080965
0.041304,0.0020783
0.015328,0.00029959
0.0038259,1.9817e-05
0.00064511,6.0891e-07
0.00011393,2.0561e-08
5.8423e-05,5.6145e-09
0.00014869,3.5271e-08
0.00085153,1.0814e-06
0.004371,2.6756e-05
0.014965,0.0002997
0.035761,0.0016579
0.066455,0.0055916
0.10466,0.013608
0.14777,0.026689
0.1937,0.045163
0.24088,0.068775
0.2881,0.096793
0.33442,0.12814
0.37909,0.16154
0.42155,0.19572
0.46137,0.22951
0.49826,0.26195
0.53205,0.2923
0.56261,0.32007
0.58988,0.34494
0.61383,0.36675
0.63444,0.38541
0.65172,0.40091
0.66569,0.4133
0.67647,0.42272
0.68431,0.42944
0.68971,0.43405
0.69353,0.43747
0.69701,0.44111
0.70164,0.4466
0.70872,0.45548
0.7189,0.46861
0.73192,0.48589
0.74681,0.50642
0.76234,0.52892
0.77746,0.55215
0.79144,0.57524
0.80392,0.59763
0.81479,0.61908
0.82409,0.63949
0.83195,0.65891
0.83852,0.67738
0.84396,0.695
0.8484,0.71185
0.85199,0.72797
0.85484,0.74341
0.85705,0.75821
0.8587,0.77237
0.85988,0.78588
0.86063,0.79875
0.86103,0.81095
0.86112,0.82245
0.86093,0.83322
0.86052,0.84325
0.85991,0.85248
0.85913,0.86091
0.85821,0.8685
0.85718,0.87523
0.85604,0.88111
0.85483,0.88611
0.85356,0.89024
0.85225,0.89351
0.8509,0.89594
0.84954,0.89756
0.84817,0.89839
0.8468,0.89847
0.84544,0.89786
0.84411,0.8966
0.84281,0.89474
0.84155,0.89234
0.84032,0.88946
0.83915,0.88616
0.83802,0.8825
0.83696,0.87853
0.83595,0.87433
0.835,0.86993
0.83412,0.86539
0.8333,0.86075
0.83254,0.85607
0.83183,0.85136
0.83117,0.84667
0.83055,0.84198
0.82994,0.83731
0.82932,0.83262
0.82863,0.82782
0.82777,0.82276
0.82656,0.81711
0.82465,0.81019
0.82122,0.80045
0.81413,0.78393
0.79672,0.74851
0.74561,0.65504
0.66625,0.52593
0.74469,0.65532
0.79675,0.74574
0.81519,0.7776
0.82288,0.79015
0.82621,0.79489
0.82664,0.79447
0.8232,0.78706
0.81058,0.76292
0.76859,0.68708
0.69991,0.57231
0.76872,0.68807
0.81529,0.77174
0.83302,0.80493
0.84172,0.82175
0.84715,0.83261
0.85115,0.84093
0.85443,0.848
0.85728,0.85435
0.85982,0.86017
0.86206,0.86544
0.86389,0.86991
0.86503,0.87297
0.86477,0.87315
0.86124,0.86661
0.84836,0.84125
0.80425,0.75605
0.73053,0.62434
0.80341,0.7554
0.85419,0.85373
0.87427,0.89394
0.8846,0.91453
0.89137,0.92757
0.89658,0.93707
0.901,0.9446
0.90498,0.95084
0.90871,0.95613
0.91227,0.96064
0.91571,0.96447
0.91907,0.96767
0.92236,0.97026
0.92559,0.97226
0.92878,0.97369
0.93191,0.97456
0.935,0.97488
0.93803,0.97466
0.94102,0.97392
0.94396,0.97267
0.94684,0.97094
0.94966,0.96875
0.95242,0.96613
0.95512,0.96311
0.95774,0.95971
0.96029,0.95598
0.96277,0.95194
0.96516,0.94764
0.96747,0.9431
0.9697,0.93837
0.97183,0.93349
0.97386,0.92848
0.9758,0.92338
0.97764,0.91824
0.97937,0.91308
0.981,0.90793
0.98251,0.90283
0.98392,0.89781
0.98521,0.89288
0.98639,0.88809
0.98744,0.88344
0.98838,0.87897
0.9892,0.87469
0.9899,0.87063
0.99048,0.86679
0.99093,0.8632
0.99126,0.85987
0.99147,0.85681
0.99156,0.85403
0.99153,0.85154
0.99138,0.84935
0.99111,0.84746
0.99072,0.84588
0.99021,0.84462
0.98959,0.84367
0.98886,0.84305
0.98801,0.84274
0.98706,0.84276
0.98601,0.84309
0.98485,0.84375
0.98359,0.84471
0.98223,0.84599
0.98078,0.84758
0.97924,0.84947
0.97762,0.85165
0.97591,0.85411
0.97412,0.85686
0.97226,0.85987
0.97033,0.86314
0.96833,0.86666
0.96626,0.8704
0.96414,0.87437
0.96196,0.87854
0.95973,0.8829
0.95745,0.88742
0.95512,0.8921
0.95276,0.8969
0.95037,0.90182
0.94794,0.90683
0.94548,0.9119
0.943,0.91701
0.9405,0.92214
0.93799,0.92725
0.93546,0.93234
0.93293,0.93736
0.93039,0.9423
0.92785,0.94712
0.92531,0.95179
0.92278,0.9563
0.92026,0.96061
0.91775,0.9647
0.91525,0.96855
0.91277,0.97213
0.91032,0.97542
0.90789,0.97839
0.90548,0.98104
0.90311,0.98334
0.90076,0.98529
0.89845,0.98686
0.89618,0.98805
0.89395,0.98886
0.89176,0.98928
0.88961,0.9893
0.8875,0.98894
0.88545,0.98819
0.88344,0.98707
0.88148,0.98557
0.87958,0.98373
0.87772,0.98154
0.87593,0.97902
0.87419,0.9762
0.8725,0.97309
